GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'1_0',0,Leaf,'1'
0001,'9_0',0,Leaf,'9'
0001,2,0,Sp,2
0001,'1_1',1,Leaf,'1'
0001,'9_1',1,Leaf,'9'
0001,5,1,Sp,2
0001,6,0,Dup,2
0001,'Lost-3_0',0,Loss,3
0001,8,0,Sp,4
0001,'Lost-7_0',0,Loss,7
0001,'4_0',0,Leaf,'4'
0001,'14_0',0,Leaf,'14'
0001,12,0,Sp,10
0001,'4_2',2,Leaf,'4'
0001,'14_2',2,Leaf,'14'
0001,'14_4',4,Leaf,'14'
0001,16,2,Dup,'14'
0001,'14_3',3,Leaf,'14'
0001,18,2,Dup,'14'
0001,19,2,Sp,10
0001,20,0,Dup,10
0001,21,0,Sp,11
0001,'Lost-28_0',0,Loss,28
0001,23,0,Sp,29
0001,24,0,Sp,30
0001,'Lost-35_0',0,Loss,35
0001,'6_5',5,Leaf,'6'
0001,'5_5',5,Leaf,'5'
0001,'15_5',5,Leaf,'15'
0001,29,5,Sp,34
0001,30,5,Sp,35
0001,31,0,Dup,35
0001,32,0,Sp,36
0001,'Lost-41_0',0,Loss,41
0001,34,0,Sp,42
0001,'Lost-45_0',0,Loss,45
0001,'Lost-46_0',0,Loss,46
0001,37,0,Sp,47
0001,38,0,Sp,48
0002,'Lost-4_0',0,Loss,4
0002,'2_0',0,Leaf,'2'
0002,'12_0',0,Leaf,'12'
0002,3,0,Sp,7
0002,'4_0',0,Leaf,'4'
0002,'14_0',0,Leaf,'14'
0002,6,0,Sp,10
0002,7,0,Sp,11
0002,'8_0',0,Leaf,'8'
0002,'22_0',0,Leaf,'22'
0002,10,0,Sp,14
0002,'8_12',12,Leaf,'8'
0002,'22_12',12,Leaf,'22'
0002,13,12,Sp,14
0002,14,0,Dup,14
0002,'Lost-15_0',0,Loss,15
0002,16,0,Sp,16
0002,'10_0',0,Leaf,'10'
0002,18,0,Sp,18
0002,'11_0',0,Leaf,'11'
0002,'11_13',13,Leaf,'11'
0002,21,0,Dup,'11'
0002,22,0,Sp,20
0002,'19_0',0,Leaf,'19'
0002,'18_0',0,Leaf,'18'
0002,25,0,Sp,23
0002,'16_0',0,Leaf,'16'
0002,'20_0',0,Leaf,'20'
0002,28,0,Sp,26
0002,29,0,Sp,27
0002,30,0,Sp,28
0002,31,0,Sp,29
0002,32,0,Sp,30
0002,'Lost-35_0',0,Loss,35
0002,34,0,Sp,36
0002,'Lost-39_0',0,Loss,39
0002,'Lost-40_0',0,Loss,40
0002,37,0,Sp,41
0002,38,0,Sp,42
0002,'Lost-4_1',1,Loss,4
0002,'1_2',2,Leaf,'1'
0002,'9_2',2,Leaf,'9'
0002,42,2,Sp,2
0002,'13_2',2,Leaf,'13'
0002,44,2,Sp,4
0002,'1_3',3,Leaf,'1'
0002,'9_3',3,Leaf,'9'
0002,47,3,Sp,2
0002,'Lost-3_3',3,Loss,3
0002,49,3,Sp,4
0002,50,2,Dup,4
0002,51,1,Dup,4
0002,'Lost-7_1',1,Loss,7
0002,'2_5',5,Leaf,'2'
0002,'12_5',5,Leaf,'12'
0002,55,5,Sp,7
0002,'2_6',6,Leaf,'2'
0002,'12_6',6,Leaf,'12'
0002,58,6,Sp,7
0002,59,5,Dup,7
0002,60,1,Dup,7
0002,'4_1',1,Leaf,'4'
0002,'14_1',1,Leaf,'14'
0002,63,1,Sp,10
0002,64,1,Sp,11
0002,'Lost-28_1',1,Loss,28
0002,66,1,Sp,29
0002,'2_4',4,Leaf,'2'
0002,'12_4',4,Leaf,'12'
0002,69,4,Sp,7
0002,'4_4',4,Leaf,'4'
0002,'4_7',7,Leaf,'4'
0002,72,4,Dup,'4'
0002,'14_4',4,Leaf,'14'
0002,'14_8',8,Leaf,'14'
0002,75,4,Dup,'14'
0002,76,4,Sp,10
0002,77,4,Sp,11
0002,'8_4',4,Leaf,'8'
0002,'22_4',4,Leaf,'22'
0002,80,4,Sp,14
0002,'3_4',4,Leaf,'3'
0002,82,4,Sp,16
0002,'10_4',4,Leaf,'10'
0002,84,4,Sp,18
0002,'8_10',10,Leaf,'8'
0002,'22_10',10,Leaf,'22'
0002,87,10,Sp,14
0002,'3_10',10,Leaf,'3'
0002,89,10,Sp,16
0002,'10_10',10,Leaf,'10'
0002,91,10,Sp,18
0002,92,4,Dup,18
0002,'8_9',9,Leaf,'8'
0002,'22_9',9,Leaf,'22'
0002,95,9,Sp,14
0002,'3_9',9,Leaf,'3'
0002,97,9,Sp,16
0002,'10_9',9,Leaf,'10'
0002,99,9,Sp,18
0002,'Lost-16_11',11,Loss,16
0002,'10_11',11,Leaf,'10'
0002,102,11,Sp,18
0002,103,9,Dup,18
0002,104,4,Dup,18
0002,'11_4',4,Leaf,'11'
0002,'11_14',14,Leaf,'11'
0002,107,4,Dup,'11'
0002,108,4,Sp,20
0002,'Lost-27_4',4,Loss,27
0002,110,4,Sp,28
0002,111,4,Sp,29
0002,112,1,Dup,29
0002,113,1,Sp,30
0002,'6_1',1,Leaf,'6'
0002,'5_1',1,Leaf,'5'
0002,'15_1',1,Leaf,'15'
0002,117,1,Sp,34
0002,118,1,Sp,35
0002,'6_15',15,Leaf,'6'
0002,'5_15',15,Leaf,'5'
0002,'15_15',15,Leaf,'15'
0002,122,15,Sp,34
0002,123,15,Sp,35
0002,124,1,Dup,35
0002,125,1,Sp,36
0002,'21_1',1,Leaf,'21'
0002,'7_1',1,Leaf,'7'
0002,128,1,Sp,39
0002,'21_17',17,Leaf,'21'
0002,'7_17',17,Leaf,'7'
0002,131,17,Sp,39
0002,132,1,Dup,39
0002,'21_16',16,Leaf,'21'
0002,'7_16',16,Leaf,'7'
0002,135,16,Sp,39
0002,136,1,Dup,39
0002,'17_1',1,Leaf,'17'
0002,138,1,Sp,41
0002,139,1,Sp,42
0002,140,0,Dup,42
0002,'23_0',0,Leaf,'23'
0002,'23_18',18,Leaf,'23'
0002,143,0,Dup,'23'
0002,'24_0',0,Leaf,'24'
0002,'Lost-44_21',21,Loss,44
