GENE,Gt_node,Lt_node,Lt_paralog
0001,'16_0_0','16_0',0
0001,'9_5_0','9_5',5
0001,2,13,0
0001,'16_2_0','16_2',2
0001,'7_2_0','7_2',2
0001,5,34,2
0001,'2_4_0','2_4',4
0001,'2_2_0','2_2',2
0001,8,19,2
0001,'9_2_0','9_2',2
0001,'9_6_0','9_6',6
0001,11,26,2
0001,'21_2_0','21_2',2
0001,'3_2_0','3_2',2
0001,14,23,2
0001,15,27,2
0001,16,28,2
0001,17,34,2
0001,18,35,0
0002,'6_0_0','6_0',0
0002,'1_0_0','1_0',0
0002,2,17,0
0002,'5_0_0','5_0',0
0002,4,19,0
0002,'18_4_0','18_4',4
0002,'14_4_0','14_4',4
0002,7,34,4
0002,'14_0_0','14_0',0
0002,'17_0_0','17_0',0
0002,10,27,0
0002,'18_0_0','18_0',0
0002,12,29,0
0002,13,35,0
0002,'18_3_0','18_3',3
0002,'14_3_0','14_3',3
0002,16,46,3
0002,'22_3_0','22_3',3
0002,'11_3_0','11_3',3
0002,19,40,3
0002,'12_3_0','12_3',3
0002,21,41,3
0002,22,47,3
0002,'12_0_0','12_0',0
0002,'11_0_0','11_0',0
0002,'22_0_0','22_0',0
0002,26,23,0
0002,27,24,0
0002,28,48,0
0002,29,48,0
0002,'10_0_0','10_0',0
0002,31,50,0
0002,32,51,0
0002,'8_0_0','8_0',0
0002,'15_0_0','15_0',0
0002,35,2,0
0002,'13_1_0','13_1',1
0002,'4_1_0','4_1',1
0002,38,11,1
0002,'20_0_0','20_0',0
0002,40,13,0
0002,'4_2_0','4_2',2
0002,'4_0_0','4_0',0
0002,43,8,0
0002,44,13,0
0002,45,14,0
0002,46,52,0
0002,'24_0_0','24_0',0
0002,'25_0_0','25_0',0
0002,49,58,0
0002,50,60,0
0003,'15_1_0','15_1',1
0003,'8_1_0','8_1',1
0003,2,49,1
0003,'13_3_0','13_3',3
0003,'4_3_0','4_3',3
0003,5,58,3
0003,'4_1_0','4_1',1
0003,'13_1_0','13_1',1
0003,8,55,1
0003,9,59,1
0003,'20_1_0','20_1',1
0003,'20_2_0','20_2',2
0003,12,60,1
0003,13,60,1
0003,14,61,1
0003,'21_1_0','21_1',1
0003,'3_1_0','3_1',1
0003,17,113,1
0003,'2_1_0','2_1',1
0003,19,116,1
0003,'16_1_0','16_1',1
0003,21,116,1
0003,'19_1_0','19_1',1
0003,'7_15_0','7_15',15
0003,'7_14_0','7_14',14
0003,25,122,14
0003,'19_14_0','19_14',14
0003,27,124,14
0003,28,125,1
0003,29,126,1
0003,'12_7_0','12_7',7
0003,'14_7_0','14_7',7
0003,'18_7_0','18_7',7
0003,33,95,7
0003,'17_7_0','17_7',7
0003,35,95,7
0003,36,96,7
0003,'10_10_0','10_10',10
0003,'10_7_0','10_7',7
0003,39,99,7
0003,'10_11_0','10_11',11
0003,41,103,7
0003,42,104,7
0003,'17_1_0','17_1',1
0003,'14_1_0','14_1',1
0003,45,84,1
0003,'11_1_0','11_1',1
0003,'22_1_0','22_1',1
0003,48,78,1
0003,'12_1_0','12_1',1
0003,50,79,1
0003,51,85,1
0003,'10_1_0','10_1',1
0003,53,87,1
0003,54,105,1
0003,'5_1_0','5_1',1
0003,'6_5_0','6_5',5
0003,'1_5_0','1_5',5
0003,58,71,5
0003,'6_1_0','6_1',1
0003,'1_1_0','1_1',1
0003,61,64,1
0003,62,74,1
0003,63,74,1
0003,'1_6_0','1_6',6
0003,'6_6_0','6_6',6
0003,66,67,6
0003,67,74,1
0003,68,106,1
0003,69,127,1
0003,70,127,1
0003,'19_0_0','19_0',0
0003,'7_0_0','7_0',0
0003,73,44,0
0003,'21_0_0','21_0',0
0003,'3_0_0','3_0',0
0003,76,32,0
0003,'9_0_0','9_0',0
0003,78,34,0
0003,'16_12_0','16_12',12
0003,'16_0_0','16_0',0
0003,81,27,0
0003,82,41,0
0003,'2_0_0','2_0',0
0003,84,41,0
0003,85,45,0
0003,'3_13_0','3_13',13
0003,'21_13_0','21_13',13
0003,88,37,13
0003,'9_13_0','9_13',13
0003,90,39,13
0003,91,45,0
0003,'18_0_0','18_0',0
0003,'17_0_0','17_0',0
0003,'14_0_0','14_0',0
0003,95,15,0
0003,96,17,0
0003,'12_0_0','12_0',0
0003,98,18,0
0003,'10_8_0','10_8',8
0003,'10_0_0','10_0',0
0003,101,21,0
0003,102,22,0
0003,'6_4_0','6_4',4
0003,'1_4_0','1_4',4
0003,105,6,4
0003,'1_0_0','1_0',0
0003,'6_0_0','6_0',0
0003,108,7,0
0003,109,7,0
0003,'5_0_0','5_0',0
0003,111,9,0
0003,112,23,0
0003,113,46,0
0003,114,128,0
0003,'25_16_0','25_16',16
0003,'24_16_0','24_16',16
0003,117,139,16
0003,'23_16_0','23_16',16
0003,119,140,16
0003,'24_0_0','24_0',0
0003,'25_0_0','25_0',0
0003,122,134,0
0003,'23_0_0','23_0',0
0003,'23_17_0','23_17',17
0003,125,131,0
0003,126,135,0
0003,127,141,0
0003,128,142,0
0004,'20_1_0','20_1',1
0004,'4_1_0','4_1',1
0004,'13_1_0','13_1',1
0004,3,17,1
0004,4,18,1
0004,'8_2_0','8_2',2
0004,'8_1_0','8_1',1
0004,'15_1_0','15_1',1
0004,8,9,1
0004,9,13,1
0004,10,19,1
0004,'20_0_0','20_0',0
0004,'8_0_0','8_0',0
0004,'15_0_0','15_0',0
0004,14,2,0
0004,15,6,0
0004,16,20,0
0004,'10_0_0','10_0',0
0004,18,26,0
0004,'19_0_0','19_0',0
0004,'7_3_0','7_3',3
0004,'19_3_0','19_3',3
0004,22,41,3
0004,23,42,0
0004,'16_0_0','16_0',0
0004,'9_0_0','9_0',0
0004,'21_0_0','21_0',0
0004,'3_0_0','3_0',0
0004,28,32,0
0004,29,34,0
0004,30,43,0
0004,31,43,0
0004,32,44,0
0005,'15_0_0','15_0',0
0005,'8_3_0','8_3',3
0005,'8_0_0','8_0',0
0005,3,3,0
0005,4,4,0
0005,'8_2_0','8_2',2
0005,'15_2_0','15_2',2
0005,7,9,2
0005,8,14,0
0005,'13_4_0','13_4',4
0005,'4_4_0','4_4',4
0005,11,24,4
0005,'15_1_0','15_1',1
0005,13,27,1
0005,14,28,0
0005,'5_5_0','5_5',5
0005,'5_7_0','5_7',7
0005,17,41,5
0005,'6_5_0','6_5',5
0005,'1_5_0','1_5',5
0005,20,38,5
0005,21,44,5
0005,'10_5_0','10_5',5
0005,'10_9_0','10_9',9
0005,24,60,5
0005,'17_5_0','17_5',5
0005,'18_5_0','18_5',5
0005,27,56,5
0005,'11_5_0','11_5',5
0005,'22_8_0','22_8',8
0005,'22_5_0','22_5',5
0005,31,49,5
0005,32,50,5
0005,'12_5_0','12_5',5
0005,34,51,5
0005,35,57,5
0005,36,61,5
0005,37,62,5
0005,38,64,0
0005,'5_0_0','5_0',0
0005,'6_0_0','6_0',0
0005,'1_0_0','1_0',0
0005,42,33,0
0005,43,33,0
0005,44,64,0
0005,'21_0_0','21_0',0
0005,'3_0_0','3_0',0
0005,47,70,0
0005,'9_0_0','9_0',0
0005,'9_10_0','9_10',10
0005,50,73,0
0005,51,74,0
0005,'19_11_0','19_11',11
0005,'19_0_0','19_0',0
0005,54,79,0
0005,'2_0_0','2_0',0
0005,'16_0_0','16_0',0
0005,57,67,0
0005,58,81,0
0005,59,81,0
0005,60,82,0
0006,'10_2_0','10_2',2
0006,'17_2_0','17_2',2
0006,'14_2_0','14_2',2
0006,3,86,2
0006,'18_2_0','18_2',2
0006,5,88,2
0006,6,91,2
0006,'5_2_0','5_2',2
0006,'1_2_0','1_2',2
0006,'6_2_0','6_2',2
0006,10,72,2
0006,'5_8_0','5_8',8
0006,12,76,2
0006,13,76,2
0006,'6_7_0','6_7',7
0006,'1_7_0','1_7',7
0006,16,79,7
0006,'5_7_0','5_7',7
0006,18,81,7
0006,19,82,2
0006,20,92,2
0006,'8_2_0','8_2',2
0006,'15_2_0','15_2',2
0006,23,57,2
0006,'4_2_0','4_2',2
0006,'4_6_0','4_6',6
0006,26,62,2
0006,'13_2_0','13_2',2
0006,28,63,2
0006,'4_5_0','4_5',5
0006,30,67,2
0006,'20_2_0','20_2',2
0006,32,68,2
0006,33,69,2
0006,34,93,2
0006,'5_0_0','5_0',0
0006,'6_0_0','6_0',0
0006,'1_0_0','1_0',0
0006,38,11,0
0006,39,13,0
0006,'10_0_0','10_0',0
0006,'17_0_0','17_0',0
0006,'14_0_0','14_0',0
0006,43,17,0
0006,'18_0_0','18_0',0
0006,45,19,0
0006,46,22,0
0006,47,23,0
0006,'15_0_0','15_0',0
0006,'8_0_0','8_0',0
0006,50,2,0
0006,'20_0_0','20_0',0
0006,'13_0_0','13_0',0
0006,'4_0_0','4_0',0
0006,54,6,0
0006,55,7,0
0006,56,8,0
0006,57,24,0
0006,'9_11_0','9_11',11
0006,'3_11_0','3_11',11
0006,'21_11_0','21_11',11
0006,61,37,11
0006,62,39,11
0006,'7_11_0','7_11',11
0006,'7_15_0','7_15',15
0006,'19_16_0','19_16',16
0006,66,50,15
0006,67,51,11
0006,'2_13_0','2_13',13
0006,'2_14_0','2_14',14
0006,70,30,13
0006,'2_11_0','2_11',11
0006,72,31,11
0006,73,52,11
0006,74,52,11
0006,75,54,0
0006,76,96,0
0006,'2_1_0','2_1',1
0006,'16_1_0','16_1',1
0006,'3_1_0','3_1',1
0006,'21_1_0','21_1',1
0006,81,155,1
0006,'9_1_0','9_1',1
0006,83,157,1
0006,84,158,1
0006,85,162,1
0006,'19_1_0','19_1',1
0006,'7_1_0','7_1',1
0006,88,161,1
0006,89,162,1
0006,'8_3_0','8_3',3
0006,'15_3_0','15_3',3
0006,92,108,3
0006,'20_4_0','20_4',4
0006,'4_4_0','4_4',4
0006,'13_4_0','13_4',4
0006,96,117,4
0006,97,118,4
0006,'20_3_0','20_3',3
0006,'13_3_0','13_3',3
0006,'4_3_0','4_3',3
0006,101,112,3
0006,102,119,3
0006,103,119,3
0006,104,120,3
0006,'8_1_0','8_1',1
0006,'15_1_0','15_1',1
0006,107,99,1
0006,'4_1_0','4_1',1
0006,'13_1_0','13_1',1
0006,110,103,1
0006,111,105,1
0006,112,121,1
0006,'12_1_0','12_1',1
0006,'11_1_0','11_1',1
0006,'22_1_0','22_1',1
0006,116,126,1
0006,117,127,1
0006,'14_1_0','14_1',1
0006,'18_1_0','18_1',1
0006,120,132,1
0006,'17_1_0','17_1',1
0006,122,132,1
0006,123,133,1
0006,'10_1_0','10_1',1
0006,125,135,1
0006,'12_9_0','12_9',9
0006,'11_9_0','11_9',9
0006,'22_9_0','22_9',9
0006,129,141,9
0006,'11_10_0','11_10',10
0006,131,141,9
0006,132,142,9
0006,'10_9_0','10_9',9
0006,134,146,9
0006,135,147,1
0006,136,149,1
0006,137,163,1
0006,138,164,0
0007,'23_10_0','23_10',10
0007,'23_9_0','23_9',9
0007,'24_9_0','24_9',9
0007,'25_9_0','25_9',9
0007,4,62,9
0007,5,63,9
0007,6,67,9
0007,'25_0_0','25_0',0
0007,'24_0_0','24_0',0
0007,9,52,0
0007,'23_0_0','23_0',0
0007,11,53,0
0007,'23_11_0','23_11',11
0007,13,57,0
0007,14,69,0
0007,'24_6_0','24_6',6
0007,'24_12_0','24_12',12
0007,17,75,6
0007,'25_6_0','25_6',6
0007,19,75,6
0007,'23_6_0','23_6',6
0007,21,76,6
0007,22,80,0
0007,'21_1_0','21_1',1
0007,'3_1_0','3_1',1
0007,25,33,1
0007,'9_1_0','9_1',1
0007,27,35,1
0007,'9_0_0','9_0',0
0007,'9_3_0','9_3',3
0007,'9_2_0','9_2',2
0007,31,28,2
0007,32,29,0
0007,33,36,0
0007,'19_4_0','19_4',4
0007,'19_0_0','19_0',0
0007,'19_5_0','19_5',5
0007,37,41,0
0007,'7_0_0','7_0',0
0007,39,42,0
0007,40,46,0
0007,41,47,0
0007,'6_0_0','6_0',0
