GENE,Gt_node,Lt_node,Lt_paralog
0001,'9_0_0','9_0',0
0001,'9_5_0','9_5',5
0001,2,8,0
0001,'9_6_0','9_6',6
0001,4,8,0
0001,'7_7_0','7_7',7
0001,'7_0_0','7_0',0
0001,7,15,0
0001,8,15,0
0001,'5_0_0','5_0',0
0001,10,16,0
0001,'9_2_0','9_2',2
0001,'2_2_0','2_2',2
0001,'10_2_0','10_2',2
0001,14,57,2
0001,'2_4_0','2_4',4
0001,'3_2_0','3_2',2
0001,'4_2_0','4_2',2
0001,18,43,2
0001,'1_2_0','1_2',2
0001,20,45,2
0001,21,57,2
0001,22,57,2
0001,'11_2_0','11_2',2
0001,'8_2_0','8_2',2
0001,25,50,2
0001,26,57,2
0001,'5_2_0','5_2',2
0001,28,58,2
0001,29,64,2
0001,'1_1_0','1_1',1
0001,'4_1_0','4_1',1
0001,'3_1_0','3_1',1
0001,33,22,1
0001,34,24,1
0001,'10_1_0','10_1',1
0001,36,28,1
0001,'5_1_0','5_1',1
0001,'5_3_0','5_3',3
0001,39,19,1
0001,40,29,1
0001,'6_1_0','6_1',1
0001,'9_1_0','9_1',1
0001,43,32,1
0001,'7_9_0','7_9',9
0001,'7_1_0','7_1',1
0001,46,37,1
0001,47,38,1
0001,48,39,1
0001,49,65,1
0001,50,66,0
0002,'2_1_0','2_1',1
0002,'11_10_0','11_10',10
0002,'8_10_0','8_10',10
0002,3,68,10
0002,'11_1_0','11_1',1
0002,'8_1_0','8_1',1
0002,6,65,1
0002,7,71,1
0002,8,71,1
0002,'3_1_0','3_1',1
0002,'1_1_0','1_1',1
0002,11,60,1
0002,'10_1_0','10_1',1
0002,13,72,1
0002,14,72,1
0002,'5_1_0','5_1',1
0002,16,73,1
0002,'7_1_0','7_1',1
0002,'9_1_0','9_1',1
0002,19,80,1
0002,20,81,1
0002,'6_3_0','6_3',3
0002,'9_3_0','9_3',3
0002,23,111,3
0002,'2_3_0','2_3',3
0002,'8_3_0','8_3',3
0002,'11_3_0','11_3',3
0002,27,94,3
0002,'1_3_0','1_3',3
0002,'3_3_0','3_3',3
0002,'4_3_0','4_3',3
0002,31,87,3
0002,32,89,3
0002,'10_3_0','10_3',3
0002,34,91,3
0002,'2_9_0','2_9',9
0002,'8_9_0','8_9',9
0002,'11_9_0','11_9',9
0002,38,99,9
0002,'8_11_0','8_11',11
0002,'11_11_0','11_11',11
0002,41,102,11
0002,42,103,9
0002,43,105,9
0002,44,107,3
0002,45,107,3
0002,46,107,3
0002,'5_7_0','5_7',7
0002,'5_3_0','5_3',3
0002,49,84,3
0002,50,108,3
0002,51,114,3
0002,52,115,1
0002,'6_12_0','6_12',12
0002,'9_12_0','9_12',12
0002,55,45,12
0002,'9_2_0','9_2',2
0002,57,46,2
0002,'7_15_0','7_15',15
0002,'7_2_0','7_2',2
0002,60,49,2
0002,61,50,2
0002,'5_2_0','5_2',2
0002,'5_6_0','5_6',6
0002,64,37,2
0002,65,51,2
0002,'7_4_0','7_4',4
0002,'6_4_0','6_4',4
0002,'9_14_0','9_14',14
0002,69,30,4
0002,70,32,4
0002,'2_4_0','2_4',4
0002,'8_4_0','8_4',4
0002,'11_4_0','11_4',4
0002,74,21,4
0002,75,23,4
0002,'10_4_0','10_4',4
0002,'4_4_0','4_4',4
0002,'3_4_0','3_4',4
0002,79,14,4
0002,'1_4_0','1_4',4
0002,81,16,4
0002,82,18,4
0002,83,24,4
0002,'5_4_0','5_4',4
0002,'5_8_0','5_8',8
0002,86,11,4
0002,87,25,4
0002,88,33,4
0002,'9_0_0','9_0',0
0002,'6_0_0','6_0',0
0002,91,5,0
0002,'7_0_0','7_0',0
0002,93,7,0
0002,'5_0_0','5_0',0
0002,95,8,0
0002,96,34,0
0002,97,52,0
0002,98,116,0
0002,'19_16_0','19_16',16
0002,'15_17_0','15_17',17
0002,'19_17_0','19_17',17
0002,102,126,17
0002,103,127,16
0002,'15_16_0','15_16',16
0002,105,127,16
0002,'15_0_0','15_0',0
0002,'19_0_0','19_0',0
0002,108,120,0
0002,109,128,0
0002,'13_0_0','13_0',0
0002,'22_0_0','22_0',0
0002,112,147,0
0002,'12_0_0','12_0',0
0002,114,147,0
0002,'23_0_0','23_0',0
0002,'14_0_0','14_0',0
0002,117,142,0
0002,118,148,0
0002,'18_18_0','18_18',18
0002,'18_0_0','18_0',0
0002,'18_20_0','18_20',20
0002,122,135,0
0002,'18_19_0','18_19',19
0002,124,137,0
0002,125,139,0
0002,126,149,0
0002,127,150,0
0002,'24_0_0','24_0',0
0002,129,151,0
0002,130,152,0
0003,'7_2_0','7_2',2
0003,'7_0_0','7_0',0
0003,2,8,0
0003,'9_0_0','9_0',0
0003,'9_1_0','9_1',1
0003,5,4,0
0003,6,9,0
0003,'24_0_0','24_0',0
0003,'17_3_0','17_3',3
0003,'16_3_0','16_3',3
0003,10,18,3
0003,'16_4_0','16_4',4
0003,'17_4_0','17_4',4
0003,13,21,4
0003,14,22,3
0003,'17_0_0','17_0',0
0003,'16_0_0','16_0',0
0003,17,15,0
0003,18,23,0
0003,19,45,0
0003,'22_5_0','22_5',5
0003,'13_5_0','13_5',5
0003,22,40,5
0003,'12_6_0','12_6',6
0003,'12_5_0','12_5',5
0003,25,36,5
0003,26,40,5
0003,'12_0_0','12_0',0
0003,'13_0_0','13_0',0
0003,29,33,0
0003,'22_0_0','22_0',0
0003,31,41,0
0003,32,41,0
0003,'14_0_0','14_0',0
0003,34,42,0
0003,35,45,0
0003,36,46,0
0004,'15_0_0','15_0',0
0004,'19_0_0','19_0',0
0004,2,6,0
