GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'Lost-0_0',0,Loss,0
0001,'Lost-1_0',0,Loss,1
0001,'5_0',0,Leaf,'5'
0001,3,0,Sp,3
0001,'2_0',0,Leaf,'2'
0001,5,0,Sp,5
0001,6,0,Sp,6
0001,'4_0',0,Leaf,'4'
0001,'4_2',2,Leaf,'4'
0001,9,0,Dup,'4'
0001,10,0,Sp,8
0001,'1_0',0,Leaf,'1'
0001,12,0,Sp,10
0001,'3_1',1,Leaf,'3'
0001,'6_1',1,Leaf,'6'
0001,'5_1',1,Leaf,'5'
0001,16,1,Sp,3
0001,'2_1',1,Leaf,'2'
0001,18,1,Sp,5
0001,19,1,Sp,6
0001,'4_1',1,Leaf,'4'
0001,21,1,Sp,8
0001,'1_1',1,Leaf,'1'
0001,'Lost-9_3',3,Loss,9
0001,24,1,Dup,'1'
0001,25,1,Sp,10
0001,26,0,Dup,10
0001,'Lost-47_0',0,Loss,47
0001,'Lost-11_4',4,Loss,11
0001,'Lost-46_4',4,Loss,46
0001,30,4,Sp,47
0001,'Lost-11_5',5,Loss,11
0001,'Lost-14_5',5,Loss,14
0001,'Lost-19_5',5,Loss,19
0001,'11_5',5,Leaf,'11'
0001,'Lost-21_5',5,Loss,21
0001,'16_5',5,Leaf,'16'
0001,'10_5',5,Leaf,'10'
0001,'Lost-24_5',5,Loss,24
0001,'9_6',6,Leaf,'9'
0001,40,5,Dup,'9'
0001,41,5,Sp,25
0001,42,5,Sp,26
0001,43,5,Sp,27
0001,'Lost-36_5',5,Loss,36
0001,45,5,Sp,37
0001,'Lost-38_5',5,Loss,38
0001,'15_5',5,Leaf,'15'
0001,'14_5',5,Leaf,'14'
0001,'14_7',7,Leaf,'14'
0001,50,5,Dup,'14'
0001,51,5,Sp,41
0001,52,5,Sp,42
0001,53,5,Sp,43
0001,54,5,Sp,44
0001,55,5,Sp,45
0001,56,5,Sp,46
0001,57,5,Sp,47
0001,58,4,Dup,47
0001,59,0,Dup,47
0001,60,0,Sp,48
0002,'3_0',0,Leaf,'3'
0002,'6_0',0,Leaf,'6'
0002,'5_0',0,Leaf,'5'
0002,3,0,Sp,3
0002,'2_0',0,Leaf,'2'
0002,5,0,Sp,5
0002,6,0,Sp,6
0002,'4_0',0,Leaf,'4'
0002,8,0,Sp,8
0002,'Lost-9_0',0,Loss,9
0002,10,0,Sp,10
0002,'Lost-10_1',1,Loss,10
0002,12,0,Dup,10
0002,'Lost-47_0',0,Loss,47
0002,14,0,Sp,48
0003,'3_0',0,Leaf,'3'
0003,'Lost-0_1',1,Loss,0
0003,2,0,Dup,'3'
0003,'6_0',0,Leaf,'6'
0003,'Lost-2_0',0,Loss,2
0003,5,0,Sp,3
0003,'2_0',0,Leaf,'2'
0003,7,0,Sp,5
0003,8,0,Sp,6
0003,'4_0',0,Leaf,'4'
0003,10,0,Sp,8
0003,'Lost-9_0',0,Loss,9
0003,12,0,Sp,10
0003,'22_0',0,Leaf,'22'
0003,'12_0',0,Leaf,'12'
0003,'7_0',0,Leaf,'7'
0003,16,0,Sp,14
0003,'Lost-15_0',0,Loss,15
0003,'17_5',5,Leaf,'17'
0003,19,0,Dup,'17'
0003,'17_4',4,Leaf,'17'
0003,21,0,Dup,'17'
0003,'Lost-18_0',0,Loss,18
0003,23,0,Sp,19
0003,'11_0',0,Leaf,'11'
0003,'23_0',0,Leaf,'23'
0003,'23_6',6,Leaf,'23'
0003,27,0,Dup,'23'
0003,'16_0',0,Leaf,'16'
0003,'10_0',0,Leaf,'10'
0003,'9_0',0,Leaf,'9'
0003,'9_7',7,Leaf,'9'
0003,32,0,Dup,'9'
0003,33,0,Sp,25
0003,34,0,Sp,26
0003,35,0,Sp,27
0003,'21_0',0,Leaf,'21'
0003,'24_0',0,Leaf,'24'
0003,38,0,Sp,30
0003,'20_0',0,Leaf,'20'
0003,'25_0',0,Leaf,'25'
0003,41,0,Sp,33
0003,'13_0',0,Leaf,'13'
0003,43,0,Sp,35
0003,44,0,Sp,36
0003,45,0,Sp,37
0003,'Lost-42_0',0,Loss,42
0003,47,0,Sp,43
0003,48,0,Sp,44
0003,49,0,Sp,45
0003,50,0,Sp,46
0003,51,0,Sp,47
0003,'22_2',2,Leaf,'22'
0003,'22_3',3,Leaf,'22'
0003,54,2,Dup,'22'
0003,'12_2',2,Leaf,'12'
0003,'Lost-13_2',2,Loss,13
0003,57,2,Sp,14
0003,'17_2',2,Leaf,'17'
0003,'Lost-18_2',2,Loss,18
0003,60,2,Sp,19
0003,'11_2',2,Leaf,'11'
0003,'Lost-27_2',2,Loss,27
0003,'21_2',2,Leaf,'21'
0003,'24_2',2,Leaf,'24'
0003,65,2,Sp,30
0003,'21_8',8,Leaf,'21'
0003,'24_8',8,Leaf,'24'
0003,68,8,Sp,30
0003,69,2,Dup,30
0003,'20_2',2,Leaf,'20'
0003,'25_2',2,Leaf,'25'
0003,72,2,Sp,33
0003,'13_2',2,Leaf,'13'
0003,'13_10',10,Leaf,'13'
0003,75,2,Dup,'13'
0003,'13_9',9,Leaf,'13'
0003,77,2,Dup,'13'
0003,78,2,Sp,35
0003,79,2,Sp,36
0003,80,2,Sp,37
0003,'8_2',2,Leaf,'8'
0003,'15_2',2,Leaf,'15'
0003,'14_2',2,Leaf,'14'
0003,84,2,Sp,41
0003,85,2,Sp,42
0003,86,2,Sp,43
0003,87,2,Sp,44
0003,88,2,Sp,45
0003,89,2,Sp,46
0003,90,2,Sp,47
0003,91,0,Dup,47
0003,92,0,Sp,48
0004,'3_0',0,Leaf,'3'
0004,'6_0',0,Leaf,'6'
0004,'5_0',0,Leaf,'5'
0004,3,0,Sp,3
0004,'2_0',0,Leaf,'2'
0004,'2_3',3,Leaf,'2'
0004,6,0,Dup,'2'
0004,7,0,Sp,5
0004,8,0,Sp,6
0004,'Lost-7_0',0,Loss,7
0004,10,0,Sp,8
0004,'1_0',0,Leaf,'1'
0004,'1_7',7,Leaf,'1'
0004,13,0,Dup,'1'
0004,'1_6',6,Leaf,'1'
0004,15,0,Dup,'1'
0004,16,0,Sp,10
0004,'3_1',1,Leaf,'3'
0004,'6_1',1,Leaf,'6'
0004,'5_1',1,Leaf,'5'
0004,20,1,Sp,3
0004,'2_1',1,Leaf,'2'
0004,22,1,Sp,5
0004,23,1,Sp,6
0004,'Lost-0_2',2,Loss,0
0004,'6_2',2,Leaf,'6'
0004,'Lost-2_2',2,Loss,2
0004,27,2,Sp,3
0004,'2_2',2,Leaf,'2'
0004,'2_4',4,Leaf,'2'
0004,30,2,Dup,'2'
0004,31,2,Sp,5
0004,32,2,Sp,6
0004,33,1,Dup,6
0004,'4_1',1,Leaf,'4'
0004,'4_5',5,Leaf,'4'
0004,36,1,Dup,'4'
0004,37,1,Sp,8
0004,'Lost-9_1',1,Loss,9
0004,39,1,Sp,10
0004,40,0,Dup,10
0004,'22_0',0,Leaf,'22'
0004,'Lost-12_0',0,Loss,12
0004,'Lost-13_0',0,Loss,13
0004,44,0,Sp,14
0004,'Lost-14_9',9,Loss,14
0004,46,0,Dup,14
0004,'Lost-15_0',0,Loss,15
0004,'17_12',12,Leaf,'17'
0004,49,0,Dup,'17'
